file_number,category,doc_type,order_date,fsa,primary_amount,amount_type,monthly_rent,rent_pattern,months_of_rent_owed,hearing_date,hearing_sentence_found,landlord_attended,tenant_attended,landlord_represented,tenant_represented,explicit_non_attendance,extraction_method,notes
LTB-L-003519-26,L4,ExParte Order,2026-01-19,L4M,4365.0,arrears,1311.0,pattern_1,3.33,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003531-26,L4,ExParte Order,2026-01-19,M9N,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-003660-26,L4,ExParte Order,2026-01-21,M5V,4806.0,arrears,2150.0,pattern_1,2.24,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003703-26,L4,ExParte Order,2026-01-26,L2R,1223.97,ambiguous-max,1223.97,pattern_1,1.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-003778-26,L4,Order,2026-02-26,N6G,2499.06,arrears,,,,"February 11, 2026",True,False,False,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003810-26,L4,ExParte Order,2026-01-19,L1G,11924.42,arrears,1800.0,pattern_1,6.62,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003840-26,L4,ExParte Order,2026-01-20,L6V,11986.0,arrears,2950.0,pattern_1,4.06,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003970-26,L4,ExParte Order,2026-01-26,M8W,5188.8,arrears,2034.62,pattern_1,2.55,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003997-26,L4,Order,2026-01-20,L1E,,,2250.0,pattern_1,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-004070-26,L4,ExParte Order,2026-01-21,M4A,,,,,,"February 12, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-004163-26,L4,ExParte Order,2026-01-26,L4X,13335.01,arrears,2790.68,pattern_1,4.78,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-004199-26,L4,ExParte Order,2026-02-09,N4S,3054.16,arrears,1839.35,pattern_1,1.66,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-004218-26,L4,Order,2026-02-26,M1E,3199.66,arrears,,,,"February 24, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-004240-26,L4,ExParte Order,2026-01-21,L5C,3722.49,arrears,1398.0,pattern_1,2.66,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-004361-26,L4,Order,2026-05-19,L6G,,,,,,"May 11, 2026",True,True,True,True,True,False,text,no dollar amount found
LTB-L-004396-26,L4,ExParte Order,2026-01-26,M6G,1184.4,arrears,590.0,pattern_1,2.01,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-004463-26,L4,Order,2026-03-10,L2M,,,,,,"March 4, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-004471-26,L4,Amended Order,2026-05-11,L4Y,5917.95,arrears,,,,"February 26, 2026",True,True,True,True,True,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-004473-26,L4,Order,2026-03-03,P7E,,,,,,"February 26, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-004496-26,L4,Order,2026-01-26,M6M,5014.85,arrears,1581.75,pattern_1,3.17,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-004568-26,L4,ExParte Order,2026-01-27,K0K,186.0,arrears,3987.25,pattern_1,0.05,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-004578-26,L4,ExParte Order,2026-01-27,L6H,66170.5,arrears,6000.0,pattern_1,11.03,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-004583-26,L4,Order,2026-03-24,M1P,,,,,,"February 23, 2026",True,True,True,True,True,False,text,no dollar amount found
LTB-L-004584-26,L4,ExParte Order,2026-01-27,M1R,5498.49,arrears,1591.54,pattern_1,3.45,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-004654-26,L4,ExParte Order,2026-01-26,K8V,2807.64,arrears,1045.0,pattern_1,2.69,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-004658-26,L4,Order,2026-01-26,M3N,2213.01,ambiguous-max,2213.01,pattern_1,1.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-004680-26,L4,Order,2026-01-26,N6M,15235.15,arrears,2518.53,pattern_1,6.05,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-004690-26,L4,ExParte Order,2026-01-26,P1L,26086.0,arrears,900.0,pattern_1,28.98,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-004960-26,L4,ExParte Order,2026-01-26,L5L,20789.74,arrears,1542.0,pattern_1,13.48,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-004996-26,L4,ExParte Order,2026-04-07,L6V,2500.0,stated_total,2500.0,pattern_1,1.0,"February 27, 2026",True,True,True,True,False,False,text,"found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-L-005022-26,L4,ExParte Order,2026-01-26,L5R,6714.75,arrears,1458.0,pattern_1,4.61,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005042-26,L4,ExParte Order,2026-01-26,L2H,9250.28,arrears,2500.0,pattern_1,3.7,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005127-26,L4,Order,2026-01-26,K8N,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-005165-26,L4,ExParte Order,2026-01-26,N2G,8695.5,arrears,2000.0,pattern_1,4.35,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005229-26,L4,ExParte Order,2026-01-26,L3Y,5940.84,arrears,3284.0,pattern_1,1.81,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005230-26,L4,Order,2026-03-06,L2M,828.93,arrears,,,,"March 5, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005230-26,L4,Order,2026-01-27,L2M,828.93,arrears,,,,"March 5, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005234-26,L4,ExParte Order,2026-01-26,L1A,21849.75,arrears,2000.0,pattern_1,10.92,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005360-26,L4,ExParte Order,2026-01-26,K9A,3416.09,arrears,837.93,pattern_1,4.08,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005371-26,L4,Order,2026-01-26,N8Y,6633.81,arrears,1622.45,pattern_1,4.09,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005415-26,L4,ExParte Order,2026-01-26,M3L,23488.64,arrears,932.0,pattern_1,25.2,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005541-26,L4,Order,2026-03-09,L4B,2906.28,arrears,3400.0,pattern_1,0.85,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005547-26,L4,ExParte Order,2026-01-26,L0L,12039.97,arrears,2300.0,pattern_1,5.23,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005549-26,L4,Order,2026-03-12,M1E,596.0,arrears,,,,"March 4, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005631-26,L4,Order,2026-03-02,L9V,2986.0,arrears,,,,"February 25, 2026",True,True,True,False,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005702-26,L4,ExParte Order,2026-02-04,K1K,12142.88,arrears,752.0,pattern_1,16.15,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005717-26,L4,ExParte Order,2026-01-26,M4Y,6259.84,arrears,2929.14,pattern_1,2.14,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005745-26,L4,ExParte Order,2026-01-26,L7R,4033.81,arrears,2199.23,pattern_1,1.83,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005802-26,L4,ExParte Order,2026-01-26,M4K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-005866-26,L4,Order,2026-01-30,L9M,4139.67,arrears,866.36,pattern_1,4.78,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005919-26,L4,Order,2026-03-06,N6A,2916.0,stated_total,,,,"March 2, 2026",True,True,True,True,False,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-L-005920-26,L4,Review Order,2026-05-19,L6T,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-005937-26,L4,Order,2026-03-26,M6H,8143.7,arrears,,,,"March 16, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005945-26,L4,Order,2026-01-27,L6S,2045.18,arrears,1767.71,pattern_1,1.16,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-005946-26,L4,ExParte Order,2026-02-02,N6B,115.0,ambiguous-max,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-005983-26,L4,Order,2026-03-10,M2N,300.0,arrears,,,,"March 2, 2026",True,True,True,True,False,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-006131-26,L4,Order,2026-03-16,M1J,,,,,,"March 9, 2026",True,False,True,,False,False,text,no dollar amount found
LTB-L-006138-26,L4,ExParte Order,2026-01-26,L3V,3886.0,arrears,3900.0,pattern_1,1.0,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-006179-26,L4,ExParte Order,2026-01-30,N1R,4583.2,arrears,2176.29,pattern_1,2.11,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-006332-26,L4,Order,2026-03-09,K1T,3818.0,claimed,,,,"March 2, 2026",True,True,True,True,False,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; only requested/testified amounts found, no confirmed award — verify manually; single candidate amount, no strong keyword match"
LTB-L-006337-26,L4,Order,2026-03-12,N8S,240.0,ambiguous-max,,,,"March 11, 2026",True,True,True,True,False,False,text,"found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-L-006396-26,L4,ExParte Order,2026-01-30,M8V,6295.77,arrears,1906.87,pattern_1,3.3,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-006528-26,L4,ExParte Order,2026-01-26,M3N,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-006586-26,L4,ExParte Order,2026-01-30,L2G,,,900.0,pattern_1,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-006587-26,L4,Order,2026-03-19,M3N,14505.35,arrears,,,,"March 17, 2026",True,False,False,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-006612-26,L4,Order,2026-04-14,K1K,350.0,ambiguous-max,,,,"March 16, 2026",True,False,True,,False,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-006662-26,L4,ExParte Order,2026-01-30,M6L,24680.8,arrears,1258.0,pattern_1,19.62,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-006714-26,L4,Order,2026-03-17,L8E,,,,,,"March 10, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-006889-26,L4,ExParte Order,2026-02-02,L0R,10627.84,arrears,2975.0,pattern_1,3.57,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-006906-26,L4,ExParte Order,2026-02-02,L2R,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-007066-26,L4,ExParte Order,2026-02-09,K2B,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-007209-26,L4,ExParte Order,2026-01-30,M3M,7190.4,arrears,2100.88,pattern_1,3.42,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-007419-26,L4,ExParte Order,2026-02-02,P0N,0.0,arrears,1896.25,pattern_1,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-007469-26,L4,ExParte Order,2026-02-03,K8N,,,,,,"March 3, 2026",True,True,True,True,True,False,text,no dollar amount found
LTB-L-007484-26,L4,Order,2026-03-31,L5R,17253.12,stated_total,,,,"March 24, 2026",True,True,True,True,False,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-L-007519-26,L4,ExParte Order,2026-02-02,P4N,6602.9,arrears,1943.63,pattern_1,3.4,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-007530-26,L4,ExParte Order,2026-02-02,L3V,19169.54,arrears,2100.0,pattern_1,9.13,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-007539-26,L4,Order,2026-03-13,L8E,,,,,,"March 5, 2026",True,True,True,False,False,False,text,no dollar amount found
LTB-L-007655-26,L4,Order,2026-03-19,L1N,,,,,,"March 16, 2026",True,False,True,,False,False,text,no dollar amount found
LTB-L-007663-26,L4,ExParte Order,2026-02-02,M3N,7344.79,arrears,1013.35,pattern_1,7.25,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-007664-26,L4,ExParte Order,2026-02-02,M3A,7312.94,arrears,2065.19,pattern_1,3.54,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-007678-26,L4,ExParte Order,2026-02-02,L4M,11000.0,arrears,2200.0,pattern_1,5.0,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-007697-26,L4,Order,2026-04-02,M3J,719.4,arrears,,,,"March 31, 2026",True,True,True,True,False,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-008047-26,L4,ExParte Order,2026-02-02,K1N,7256.0,arrears,4250.0,pattern_1,1.71,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-008110-26,L4,ExParte Order,2026-02-03,M3J,6823.35,arrears,2310.3,pattern_1,2.95,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-008112-26,L4,ExParte Order,2026-02-02,L6T,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-008345-26,L4,ExParte Order,2026-02-02,L5B,2839.57,arrears,1438.56,pattern_1,1.97,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-008525-26,L4,Order,2026-03-18,L1H,9836.0,arrears,,,,"March 10, 2026",True,True,True,True,False,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-008561-26,L4,ExParte Order,2026-02-02,L6P,4177.62,arrears,2680.53,pattern_1,1.56,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-008563-26,L4,Order,2026-03-24,M6H,505.64,arrears,1884.0,pattern_1,0.27,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-008563-26,L4,ExParte Order,2026-02-06,M6H,505.64,arrears,1884.0,pattern_1,0.27,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-008741-26,L4,ExParte Order,2026-02-23,K2B,2634.0,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-008800-26,L4,ExParte Order,2026-02-06,L8N,,,,,,"March 12, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-008800-26,L4,Order,2026-03-20,L8N,,,,,,"March 12, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-008823-26,L4,Order,2026-03-24,L8N,,,,,,"March 17, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-008942-26,L4,ExParte Order,2026-02-03,M1J,8849.54,arrears,1800.0,pattern_1,4.92,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
