file_number,category,doc_type,order_date,fsa,primary_amount,amount_type,monthly_rent,rent_pattern,months_of_rent_owed,hearing_date,hearing_sentence_found,landlord_attended,tenant_attended,landlord_represented,tenant_represented,explicit_non_attendance,extraction_method,notes
LTB-L-037799-26,L4,ExParte Order,2026-05-04,L5R,19845.09,arrears,2665.0,pattern_1,7.45,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-037940-26,L4,ExParte Order,2026-05-05,N1L,9589.16,arrears,2870.0,pattern_1,3.34,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-037952-26,L4,ExParte Order,2026-05-04,L8G,3744.0,arrears,2525.0,pattern_1,1.48,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-038097-26,L4,ExParte Order,2026-05-05,M9P,1547.65,other,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; single candidate amount, no strong keyword match"
LTB-L-038121-26,L4,ExParte Order,2026-05-13,M8V,8000.0,ambiguous-max,8000.0,pattern_1,1.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-038365-26,L4,ExParte Order,2026-05-08,L9T,18720.56,arrears,3500.0,pattern_1,5.35,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-038412-26,L4,ExParte Order,2026-05-08,M4T,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-038508-26,L4,ExParte Order,2026-05-08,K2B,3671.54,arrears,2957.64,pattern_1,1.24,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-038700-26,L4,ExParte Order,2026-05-08,L8V,3091.61,ambiguous-max,,,,,False,,,,,False,text,"found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-L-038808-26,L4,ExParte Order,2026-05-08,L2R,6586.0,arrears,1600.0,pattern_1,4.12,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-038911-26,L4,ExParte Order,2026-05-20,P1B,8802.5,arrears,903.5,pattern_1,9.74,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-038918-26,L4,ExParte Order,2026-05-11,L6R,11886.0,arrears,3300.0,pattern_1,3.6,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-038923-26,L4,ExParte Order,2026-05-11,N4X,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-038943-26,L4,ExParte Order,2026-05-11,M1B,2452.0,arrears,1436.0,pattern_1,1.71,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-039088-26,L4,ExParte Order,2026-05-11,N1A,2586.0,arrears,1100.0,pattern_1,2.35,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-039105-26,L4,ExParte Order,2026-05-11,L6Y,5724.0,arrears,2600.0,pattern_1,2.2,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-039286-26,L4,ExParte Order,2026-05-11,M9W,826.0,arrears,1055.0,pattern_1,0.78,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-039305-26,L4,ExParte Order,2026-05-11,P4N,642.0,ambiguous-max,642.0,pattern_1,1.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-039329-26,L4,ExParte Order,2026-05-11,L8P,3206.93,arrears,1741.47,pattern_1,1.84,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-039409-26,L4,ExParte Order,2026-05-12,M1T,2880.25,arrears,2880.25,pattern_1,1.0,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-039881-26,L4,ExParte Order,2026-05-11,L4C,1545.0,ambiguous-max,1545.0,pattern_1,1.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-040119-26,L4,ExParte Order,2026-05-11,L8K,3519.26,arrears,1417.19,pattern_1,2.48,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-040137-26,L4,ExParte Order,2026-05-12,K9J,0.0,arrears,1915.0,pattern_1,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-040274-26,L4,ExParte Order,2026-05-12,L8L,6186.0,arrears,500.0,pattern_1,12.37,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-040372-26,L4,ExParte Order,2026-05-12,L8S,2229.0,other,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; single candidate amount, no strong keyword match"
LTB-L-040622-26,L4,ExParte Order,2026-05-19,M9P,9790.05,arrears,2132.0,pattern_1,4.59,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-040676-26,L4,ExParte Order,2026-05-25,M3N,1407.36,arrears,2401.27,pattern_1,0.59,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-041082-26,L4,ExParte Order,2026-05-19,P6A,2668.9,arrears,995.84,pattern_1,2.68,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-041485-26,L4,ExParte Order,2026-05-19,M9M,7021.56,arrears,1959.0,pattern_1,3.58,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-041578-26,L4,ExParte Order,2026-05-19,M5P,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-041593-26,L4,ExParte Order,2026-05-19,L8S,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-041671-26,L4,ExParte Order,2026-05-20,P7B,,,925.0,pattern_1,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-041787-26,L4,ExParte Order,2026-05-19,P7E,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-041806-26,L4,ExParte Order,2026-05-19,K9H,1946.12,other,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; single candidate amount, no strong keyword match"
LTB-L-041816-26,L4,ExParte Order,2026-05-19,L2M,2488.51,arrears,1190.06,pattern_1,2.09,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-041949-26,L4,ExParte Order,2026-05-19,L6T,2646.0,arrears,2551.47,pattern_1,1.04,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-042059-26,L4,ExParte Order,2026-05-19,N5W,26.66,arrears,1144.28,pattern_1,0.02,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-042150-26,L4,ExParte Order,2026-05-19,N8Y,10326.0,arrears,1600.0,pattern_1,6.45,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-042275-26,L4,ExParte Order,2026-05-20,N6J,,,1071.65,pattern_1,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-042333-26,L4,ExParte Order,2026-05-25,L1N,1196.0,ambiguous-max,1196.0,pattern_1,1.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-042443-26,L4,ExParte Order,2026-05-25,N3T,7799.65,arrears,2331.53,pattern_1,3.35,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-042495-26,L4,ExParte Order,2026-05-25,M4B,6698.24,arrears,1918.24,pattern_1,3.49,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-042579-26,L4,ExParte Order,2026-05-20,N5X,2281.29,arrears,2594.0,pattern_1,0.88,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-042631-26,L4,ExParte Order,2026-05-25,L5A,5678.34,arrears,2255.0,pattern_1,2.52,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-043109-26,L4,ExParte Order,2026-05-25,L1S,7072.0,arrears,1452.0,pattern_1,4.87,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-043232-26,L4,ExParte Order,2026-05-26,N1R,1655.26,arrears,2221.99,pattern_1,0.74,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-043236-26,L4,ExParte Order,2026-05-26,L9A,2986.0,arrears,1400.0,pattern_1,2.13,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-043250-26,L4,ExParte Order,2026-05-25,N6B,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-043327-26,L4,ExParte Order,2026-05-25,K1G,2068.33,arrears,1608.11,pattern_1,1.29,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-043338-26,L4,ExParte Order,2026-05-21,N1R,1.71,stated_total,1071.17,pattern_4,0.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-L-043448-26,L4,ExParte Order,2026-05-25,P3C,500.0,arrears,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-043492-26,L4,ExParte Order,2026-05-25,N6H,662.0,arrears,1109.58,pattern_1,0.6,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-043510-26,L4,ExParte Order,2026-05-26,N2L,5663.72,arrears,2135.9,pattern_1,2.65,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-043518-26,L4,ExParte Order,2026-05-25,K7K,4006.5,arrears,1850.0,pattern_1,2.17,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-043519-26,L4,ExParte Order,2026-05-25,N6H,3796.57,arrears,957.4,pattern_1,3.97,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-043607-26,L4,ExParte Order,2026-05-25,M5T,3387.01,arrears,1343.44,pattern_1,2.52,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-043655-26,L4,ExParte Order,2026-05-29,N2P,13098.27,arrears,3500.0,pattern_1,3.74,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-043833-26,L4,ExParte Order,2026-05-29,N5W,6506.0,arrears,820.0,pattern_1,7.93,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-044249-26,L4,ExParte Order,2026-05-29,M2N,24418.85,arrears,2500.0,pattern_1,9.77,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-044323-26,L4,ExParte Order,2026-05-26,N0J,1378.63,ambiguous-max,1378.63,pattern_1,1.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-044327-26,L4,ExParte Order,2026-05-26,L8N,5062.43,arrears,951.46,pattern_1,5.32,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-045000-26,L4,ExParte Order,2026-05-29,K7N,100.0,arrears,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-045833-25,L4,Order,2026-03-24,L1J,,,,,,"January 19, 2026",True,True,True,False,False,False,text,no dollar amount found
LTB-L-045965-25,L4,Review Order,2026-04-15,L2G,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-048706-25,L4,Amended Order,2026-04-01,N3R,,,,,,"December 10, 2025",True,True,False,True,,True,text,no dollar amount found
LTB-L-065014-25,L4,Review Order,2026-01-06,L1G,2000.0,ambiguous-max,,,,"November 17, 2025",True,True,True,True,False,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-069063-25,L4,Order,2026-01-19,N5Y,4200.0,ambiguous-max,,,,"November 3, 2025",False,,,,,True,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-069229-25,L4,Order,2026-01-23,N6A,,,,,,"January 15, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-072096-25,L4,Order,2026-01-07,M3J,36000.0,ambiguous-max,,,,"October 22, 2025",True,False,True,,False,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-073067-25,L4,Review Order,2026-01-28,L8K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-073338-25,L4,Review Order,2026-02-17,N6K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-073342-25,L4,Order,2026-04-14,M5V,,,,,,"March 16, 2026",True,False,True,,False,False,text,no dollar amount found
LTB-L-074036-25,L4,Order,2026-02-04,M4X,,,,,,"January 28, 2026",True,False,True,,False,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-075510-25,L4,Order,2026-01-22,L1T,4867.0,arrears,,,,"January 8, 2026",True,True,True,True,False,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-076296-25,L4,Review Order,2026-01-16,L6T,8904.45,arrears,,,,"November 20, 2025",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-078629-25,L4,Order,2026-01-09,K7M,,,,,,"December 22, 2025",True,True,True,True,False,False,text,no dollar amount found
LTB-L-081071-25,L4,Order,2026-03-16,K2B,,,,,,"March 2, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-081071-25,L4,Review Order,2026-05-26,K2B,,,,,,"March 2, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-082529-25,L4,Order,2026-03-06,L8E,32738.0,arrears,,,,"March 2, 2026",True,True,True,True,True,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-083680-25,L4,Review Order,2026-01-05,L6M,3386.0,arrears,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-084523-25,L4,Review Order,2026-01-28,K2J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-085267-25,L4,Order,2026-02-05,K0E,1080.0,other,,,,"December 15, 2025",True,True,True,True,True,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; single candidate amount, no strong keyword match"
LTB-L-085331-25,L4,Order,2026-01-05,L3K,,,,,,"November 20, 2025",True,True,False,True,,True,text,no dollar amount found
LTB-L-085586-25,L4,Order,2026-02-23,N6B,1996.0,arrears,,,,"February 9, 2026",True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085697-24,L4,Order,2026-03-12,M6K,,,,,,,True,True,True,True,True,False,text,no dollar amount found
LTB-L-086934-25,L4,Review Order,2026-03-03,M2J,,,,,,,False,,,,,False,text,no dollar amount found
