file_number,category,doc_type,order_date,url,extraction_method,all_amounts_found,fee_amounts_found,primary_amount,amount_type,matched_context,notes
LTB-T-105790-25,T1,Order,2026-04-17,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000xktuUIAQ/LTB-T-105790-25-HR.pdf,text,[2376.73],[],2376.73,other,"enancy terminated on October 31, 2025.  2. The Landlord shall pay to the Tenant >>>$2,376.73<<< for return of last month’s rent deposit and  interest on the deposit.  3. If th","found in operative 'It is ordered that' section; single candidate amount, no strong keyword match"
LTB-T-064611-25,T1,Order,2026-01-12,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000rqzlgIAA/LTB-T-064611-25-CO - January 12 2026.pdf,text,"[1860.0, 600.0, 550.0, 50.0]","[550.0, 50.0]",600.0,stated_total,ed on consent that:  1. The total amount the Landlords shall pay the Tenants is >>>$600.00<<<. This amount represents:   •  $550.00 for the illegal charge collected.  •  $50,"found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-071492-25,T1,Order,2026-03-23,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000vzHb2IAE/LTB-T-071492-25-HR.pdf,text,"[2100.0, 1900.0, 3000.0, 2700.0, 5700.0, 200.0, 1700.0, 1900.0, 200.0, 1900.0, 1700.0, 5700.0, 200.0, 2100.0, 1900.0, 200.0]",[],2100.0,stated_total,"It is ordered that:  1. The total amount the Landlord shall pay the Tenant is >>>$2,100.00<<<. This amount represents:   •  $1,900.00 for the illegal charge collected; and","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-098511-25,T1,Order,2026-04-27,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000yXYA7IAO/LTB-T-098511-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-018364-23,T1,Order,2026-01-08,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000rj4CFIAY/LTB-T-020507-23 LTB-T-015617-24 LTB-T-018364-23 LTB-T-016941-23-HR.pdf,text,"[3168.0, 1170.0, 1950.0, 48.0, 3168.0, 3120.0, 48.0]","[3120.0, 48.0]",3168.0,stated_total,"It is ordered that:  1. The total amount the Landlord shall pay the Tenant is >>>$3,168.00<<<. This amount represents:   •  $3,120.00 for a rent abatement.  •  $48.00 for th","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-072695-25,T1,Order,2026-03-25,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000w5JF9IAM/LTB-T-072695-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-042981-25,T1,Order,2026-05-26,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N3000010EH0WIAW/LTB-T-042981-25-HR.pdf,text,"[2150.0, 137.81, 48.0, 185.81, 2365.0, 2365.0, 2425.0, 2365.0, 2365.0, 250.0, 250.0, 2150.0, 2150.0, 137.81, 2425.0, 2400.0, 185.81, 137.81, 48.0]","[48.0, 48.0]",185.81,stated_total,It is ordered that:  1. The total amount the Landlords shall pay the Tenants is >>>$185.81<<<. This amount represents:   •  $137.81 for interest on the last month's rent dep,"found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-047373-25,T1,Order,2026-05-26,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N3000010C8xQIAS/LTB-T-047373-25_HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-053734-25,T1,Order,2026-02-24,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000uRAavIAG/LTB-T-053734-25 & LTB-L-013813-26 - HR - Cert.pdf,text,"[5000.0, 500.0]",[],5000.0,stated_total,"it is ordered that:  1. The total amount the Landlords shall pay the Tenant is >>>$5,000.00<<<.     2. The Landlords shall pay to the Tenant the amount set out in paragraph 1","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-052360-25,T1,Review Order,2026-05-14,"https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000zTT20IAG/LTB-T-072747-25-RV, LTB-T-052360-25-RV, and LTB-L-059882-25-RV - May 14 2026.pdf",text,"[300.0, 2113.5]",[],2113.5,ambiguous-max,"ast month’s rent deposit currently being held by the Landlord in  the amount of >>>$2,113.50<<< (e.g. if the Tenants leave May 15, June 15, July 15, or August  15, 2026, the L","found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-T-099738-25,T1,Order,2026-05-14,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000zgliYIAQ/LTB-T-099738-25-HR.pdf,text,[6300.0],[],6300.0,other,"enant paid the first  month’s rent and the last month’s rent deposit, totalling >>>$6,300.00<<<. The Tenant contacted  the Landlord on October 2, 2025, requesting to terminate","no operative section found, or it had no dollar mentions at all; fell back to full-document search; single candidate amount, no strong keyword match"
LTB-T-070654-23,T1,Order,2026-01-28,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000snZtdIAE/LTB-L-092168-23 et al-HR signed.pdf,text,"[30000.0, 2861.97, 250.0, 40000.0, 30000.0, 40000.0, 10000.0, 40000.0, 40000.0, 40000.0, 40000.0, 1250.0, 30000.0, 40000.0, 10000.0, 40000.0, 40000.0, 40000.0, 40000.0, 40000.0, 10000.0, 40000.0, 40000.0, 20000.0, 40000.0, 20000.0, 5000.0, 1668.95, 1193.02, 50000.0, 2861.97, 1250.0]",[],2861.97,ambiguous-max,"is ordered that:  1.  LTB-L-092168-23 is dismissed.  2.  The Landlord shall pay >>>$2,861.97<<< to the Tenant.  If the Landlord does not pay the Tenant  the full amount on or","found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-T-006085-26,T1,Order,2026-05-27,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N3000010CCL4IAO/LTB-T-006085-26-T1-May 27 2026.pdf,text,"[48.0, 2600.0, 2600.0, 2400.0, 200.0, 48.0]","[48.0, 2600.0, 48.0]",2600.0,stated_total,"It is ordered on consent that:  1. The Landlord shall pay the Tenant is >>>$2,600.00<<<, provided the full amount is paid by June 30, 2026. This amount represents: • $","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-012526-24,T1,Order,2026-02-04,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000tPVCEIA4/LTB-L-001286-24 LTB-L-102724-24 LTB-T-012526-24 HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-017932-26,T1,Order,2026-04-08,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000x4U5pIAE/Consent Order LTB-T-017932-26-T1-2026-04-08.pdf,text,"[1100.0, 1100.0]",[],1100.0,stated_total,"or before April 7, 2026, the total amount the Landlord shall pay the Tenant is >>>$1,100.00<<<  for the last month's rent deposit.  2. If the Landlord does not pay the Tenant","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-042416-23,T1,Order,2026-04-01,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000wNVJUIA4/LTB-T-042416-23-HR.pdf,text,"[210.0, 2225.0, 2225.0, 2300.0, 26.7, 75.0, 2300.0, 75.0, 160.82, 53.0, 738.82, 525.0, 160.82, 53.0]","[160.82, 53.0, 53.0]",738.82,stated_total,It is ordered that:  1. The total amount the Landlord shall pay the Tenant is >>>$738.82<<<. This amount represents:   •  $525.00 for excess rent collected.  •  $160.82 fo,"found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-057375-25,T1,Order,2026-05-27,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N30000107qhLIAQ/LTB-T-057375-25-HR.pdf,text,"[4748.0, 2460.0, 2800.0, 3100.0, 3000.0, 62.0, 2800.0, 3100.0, 3000.0, 3100.0, 3000.0, 2800.0, 53200.0, 2800.0, 3100.0, 27900.0, 3000.0, 30000.0, 57900.0, 4700.0, 57900.0, 53200.0, 4748.0, 4700.0, 48.0]","[4700.0, 48.0]",4748.0,stated_total,"It is ordered that:  1. The total amount the Landlord shall pay the Tenant is >>>$4,748.00<<<. This amount represents: • $4,700.00 for excess rent collected. • $48.00 for th","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-082934-25,T1,Order,2026-05-19,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000zeQISIA2/LTB-T-082934-25-HR.pdf,text,"[890.0, 10.0, 890.0, 880.0, 10.0, 10.0, 880.0, 10.0, 1008.0, 80.0, 880.0, 48.0]","[880.0, 48.0]",1008.0,stated_total,"It is ordered that:  1. The total amount the Landlord owes the Tenant is >>>$1,008.00<<<. This amount represents:   •  $80.00 for excess rent collected.  •  $880.00 for","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-017932-26,T1,Review Order,2026-05-26,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N3000010E2OEIA0/LTB-T-017932-26-RV.pdf,text,"[1100.0, 1100.0]",[],1100.0,stated_total,"or before April 7, 2026, the total amount the Landlord shall pay the Tenant is >>>$1,100.00<<<  for the last month's rent deposit.  2. If the Landlord does not pay the Tenant","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-083819-25,T1,Order,2026-01-30,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000sMmwfIAC/LTB-T-083819-25 - January 30 2026.pdf,text,[910.0],[],910.0,stated_total,"it is ordered that:  1.  The total amount the Landlord shall pay the Tenant is >>>$910.00<<< on or before February 15,  2026.  2. If the Landlord does not pay the Tenant th","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-035990-25,T1,Review Order,2026-03-06,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000v0sfXIAQ/LTB-T-035990-25-RV - March 6 2026.pdf,text,[],[],,,,no dollar amount found
LTB-T-004417-26,T1,Order,2026-05-26,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N3000010XtWfIAK/LTB-T-004417-26-HR - May 26 2026.pdf,text,"[860.0, 300.0, 2400.0, 2400.0, 1948.0, 2400.0, 60.0, 860.0, 2400.0, 300.0, 60.0, 48.0, 1948.0]","[48.0, 1948.0]",860.0,stated_total,"It is ordered that:  1. The total amount the Landlord shall pay the Tenant is >>>$860.00<<<. This amount represents:   •  $2,400.00 for the last month's rent deposit.  •","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-060184-25,T1,Review Order,2026-05-05,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000yy8edIAA/LTB-T-060184-25-RV - May 5 2026.pdf,text,[2000.0],[],2000.0,remedy,"t satisfied and consequently, the Landlords  were ordered to pay to the Tenants >>>$2,000.00<<< in compensation owing.  3. The Landlords submit the compensation requirement wa","no operative section found, or it had no dollar mentions at all; fell back to full-document search; single candidate amount, no strong keyword match"
LTB-T-059748-25,T1,Order,2026-04-09,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000x1ZoCIAU/LTB-T-059748-25.pdf,text,"[1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0]",[],1800.0,stated_total,"It is ordered that:  1. The total amount the Landlord shall pay the Tenant is >>>$1,800.00<<<. This amount represents  the last month’s rent deposit which the Landlord has i","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-053585-25,T1,Order,2026-02-25,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000uQGp8IAG/LTB-T-053585-25-HR.pdf,text,"[65.0, 53.68, 55.22, 65.0, 53.68, 55.22, 65.0, 65.0, 3250.0, 78.14, 78.14, 48.0, 126.14, 78.14, 48.0]","[78.14, 48.0]",126.14,stated_total,It is ordered that:  1. The total amount the Landlords shall pay the Tenants is >>>$126.14<<<. This amount represents: • $78.14 for interest on the last month's rent deposit,"found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-070981-25,T1,Order,2026-03-23,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000vtmUcIAI/LTB-T-070981-25-HRs.pdf,text,[],[],,,,no dollar amount found
LTB-T-064006-25,T1,Order,2026-01-07,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000rRKovIAG/LTB-T-064006-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-060184-25,T1,Review Order,2026-05-11,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000zbAa1IAE/LTB-T-060184-25-RV2 - May 11 2026.pdf,text,[2000.0],[],2000.0,remedy,"t satisfied and consequently, the Landlords  were ordered to pay to the Tenants >>>$2,000.00<<< in compensation owing.  3. The Landlords submit the compensation requirement wa","no operative section found, or it had no dollar mentions at all; fell back to full-document search; single candidate amount, no strong keyword match"
LTB-T-004380-26,T1,Order,2026-05-22,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N3000010Bta9IAC/LTB-T-004380-26-HR.pdf,text,"[573.0, 573.0, 48.0]","[573.0, 48.0]",,,,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-T-033108-25,T1,Order,2026-01-29,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000sjNBDIA2/LTB-T-033108-25-HR.pdf,text,"[1630.0, 1900.0]",[],1900.0,other,"d that the Landlord increased the rent for their rental unit  from $1,630.00 to >>>$1,900.00<<< on May 1, 2020, and required the Tenants to sign a new  lease reflecting this i","no operative section found, or it had no dollar mentions at all; fell back to full-document search; single candidate amount, no strong keyword match"
LTB-T-095088-25,T1,Order,2026-04-09,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000xQh2XIAS/LTB-T-095088-25_T1_April-09-2026.pdf,text,[48.0],[],48.0,other,-095088-25      Order Page 2 of 2       2. The Landlord shall pay to the Tenant >>>$48.00<<< in full and final resolution of the Tenant’s T1  application.  3. The Landlord,"found in operative 'It is ordered that' section; single candidate amount, no strong keyword match"
LTB-T-060792-25,T1,Order,2026-01-19,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000s5bshIAA/LTB-T-060792-25-HR.pdf,text,"[217.31, 217.31]",[],217.31,other,it is ordered that:  1. The Landlord shall pay to the Tenants >>>$217.31<<< which resolves all issues in the T1  application.   2. The Landlord shall pay t,"found in operative 'It is ordered that' section; single candidate amount, no strong keyword match"
LTB-T-057599-25,T1,Order,2026-05-01,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000yb2OUIAY/LTB-T-057599-25-HR.pdf,text,"[1136.03, 3550.0, 1600.0, 1000.0, 600.0, 37100.0, 1600.0, 48.0, 281.37, 131.1, 51.5, 1600.0, 1000.0, 600.0, 1000.0, 281.37, 131.1, 51.5, 463.97, 2246.46, 1000.0, 136.03, 128.75, 48.0]","[1600.0, 48.0, 48.0]",2246.46,stated_total,"It is ordered that:  1. The total amount the Landlord shall pay the Tenant is >>>$2,246.46<<<. This amount represents:   •  $1,000.00 for the illegal damage deposit collecte","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-100733-25,T1,Order,2026-01-21,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000sAin6IAC/LTB-L-087906-25-HR and LTB-T-100733-25-HR Certified.pdf,text,"[1750.0, 175.0, 57.53, 1750.0, 1850.0, 1750.0, 5150.0, 186.0, 1400.0, 170.88, 200.0, 5336.0, 200.0, 5336.0, 200.0, 136.0]",[],200.0,other,"amount set out in paragraph 1 in accordance with  the following schedule:   •  >>>$200.00<<<, beginning February 20, 2026 to and including March 20, 2028.  •  $136.00, on A","found in operative 'It is ordered that' section; single candidate amount, no strong keyword match"
LTB-T-090083-25,T1,Review Order,2026-05-28,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N3000010l08yIAA/LTB-T-090083-25-RV certified.pdf,text,"[500.0, 500.0]",[],500.0,ambiguous-max,ing.  Determinations:  1. The order under review directs the Landlord to return >>>$500.00<<< to the Tenants because  these funds were paid either as (a) a fee to secure the,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-T-073320-25,T1,Order,2026-04-02,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000whUr5IAE/LTB-T-073320-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-104050-25,T1,Order,2026-05-15,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000zgRdQIAU/LTB-T-104050-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-083027-25,T1,Order,2026-04-16,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000xjjFDIAY/LTB-T-083027-25-EX - April 16 2026.pdf,text,[],[],,,,no dollar amount found
LTB-T-001224-26,T1,Order,2026-05-12,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000zBFbmIAG/LTB-T-001224-26-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-097337-25,T1,Order,2026-05-07,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000z8DMoIAM/LTB-T-097337-25-HR.pdf,text,"[2048.0, 7400.0, 200.0, 1000.0, 6200.0, 200.0, 2100.0, 2000.0, 1000.0, 1000.0, 1000.0, 1000.0, 2048.0, 1000.0, 1000.0, 48.0]","[1000.0, 48.0]",2048.0,stated_total,"It is ordered that:  1. The total amount the Landlord shall pay the Tenants is >>>$2,048.00<<<. This amount represents:   •  $1,000.00 for the last month's rent deposit;   •","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-098561-25,T1,Order,2026-04-27,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000yShKPIA0/LTB-T-098561-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-089551-25,T1,Review Order,2026-05-15,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000zsFVGIA2/LTB-T-089551-25-RV - May 15 2026.pdf,text,[3020.5],[],3020.5,remedy,". The order issued on April 13, 2026, orders the Landlord to pay to the Tenants >>>$3,020.50<<<,  which includes compensation equal to one months rent and the costs of filing","no operative section found, or it had no dollar mentions at all; fell back to full-document search; single candidate amount, no strong keyword match"
